WordID	Stimuliname	ID	Word	DepRel	Head	UniversalPOS	Dom	HeadPOS	Headdirection	Disttoheadnominal	POStag	Disttohead	Disttoheadabs	First fixation duration on every word	Fixation prob	Frequency	HowOftenNews	HowOftenTweets	InterestRating	InterestRating n std from mean	Mean fixation duration per sent	Mean fixation duration per word	Next fixation duration	Next word fixated binary	P1stFix	P2ndFix	Previous fixation duration	Previous word fixated binary	Re-read prob	Reading time per sent norm	Sentence len	Share of fixated words per sent	TimePrctg	Total fixation duration per word	Total regression from duration	Total regresssion to duration	Word len	index	level_0	nFixations	nFixations per sent norm	nLong regressions from	nLong regressions per sent norm	nLong regressions to	nRefixations	nRefixations per sent norm	nRegressions from	nRegressions per sent norm	nRegressions to
1643	MAI0067.png	5	's	possessive	4	PRT	MAI	NNP	Left	1	POS	-1.0	1.0	46.6	0.2	0.0044223195	2.6	1.6	2.5	0.07027921187	238.650530303	57.4	115.0	0.7	0.1	0.0	30.9	0.8	0.1	230.4625	8.0	0.5375	0.03395450785	68.2	0.0	22.5	2.0	4.0	15959.5	0.3	0.925	0.0	0.0625	0.0	0.0	0.2	0.0	0.175	0.1
1644	MAI0067.png	6	at	prep	4	ADP	MAI	NNP	Left	>1	IN	-2.0	2.0	159.9	0.7	0.0001681768	2.6	1.6	2.5	0.07027921187	238.650530303	184.0	174.8	0.9	0.1	0.1	135.8	0.2	0.2	230.4625	8.0	0.5375	0.1052105102	208.1	0.0	92.4	2.0	5.0	15960.5	0.9	0.925	0.2	0.0625	0.0	0.0	0.2	0.0	0.175	0.4
1645	MAI0067.png	7	around	advmod	8	ADV	MAI	CD	Right	1	RB	1.0	1.0	384.0	0.9	3.6934e-06	2.6	1.6	2.5	0.07027921187	238.650530303	508.658333333	215.7	0.1	0.0	0.0	277.3	0.7	0.5	230.4625	8.0	0.5375	0.34817553549	678.0	12.5	35.0	6.0	6.0	15961.5	1.7	0.925	0.3	0.0625	0.0	0.6	0.2	0.1	0.175	0.1
1646	MAI0067.png	8	5	pobj	6	NUM	MAI	IN	Left	>1	CD	-2.0	2.0	22.5	0.1	0.0005009032	2.6	1.6	2.5	0.07027921187	238.650530303	22.5	0.0	0.0	0.0	0.0	37.5	0.9	0.0	230.4625	8.0	0.5375	0.02178121975	22.5	0.0	0.0	1.0	7.0	15962.5	0.1	0.925	0.0	0.0625	0.0	0.0	0.2	0.0	0.175	0.0
1647	MAI0067.png	9	.	punct	3	.	MAI	VBG	Left	>1	.	-6.0	6.0	30.0	0.2	0.0426665265	2.6	1.6	2.5	0.07027921187	238.650530303	30.0	61.6	0.0	0.0	0.0	84.1	0.0	0.0	230.4625	8.0	0.5375	0.01190789146	30.0	0.0	12.5	1.0	8.0	15963.5	0.2	0.925	0.0	0.0625	0.0	0.0	0.2	0.0	0.175	0.1
1648	MAI0491.png	1	I	nsubj	3	PRON	MAI	VBD	Right	>1	PRP	2.0	2.0	0.0	0.0	0.0161294194	2.6	1.6	2.8	0.31140209758	243.726233489	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	163.514285714	14.0	0.45714285715	0.0	0.0	0.0	0.0	1.0	0.0	15832.5	0.0	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.0	0.12857142858	0.0
1649	MAI0491.png	2	just	advmod	3	ADV	MAI	VBD	Right	1	RB	1.0	1.0	109.9	0.5	1.91555e-05	2.6	1.6	2.8	0.31140209758	243.726233489	109.9	86.7	0.7	0.3	0.1	210.8	0.0	0.0	163.514285714	14.0	0.45714285715	0.04439233772	109.9	30.0	0.0	4.0	1.0	15833.5	0.5	0.66428571428	0.0	0.0357142857	0.1	0.0	0.08571428571	0.2	0.12857142858	0.0
1650	MAI0491.png	3	got	root	0	VERB	MAI	ROOT	root	1	VBD	0.0	0.0	130.0	0.7	3.17847e-05	2.6	1.6	2.8	0.31140209758	243.726233489	130.0	125.0	0.1	0.2	0.5	194.8	0.5	0.0	163.514285714	14.0	0.45714285715	0.06265312604	130.0	70.8	30.0	3.0	2.0	15834.5	0.7	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.3	0.12857142858	0.2
1651	MAI0491.png	4	your	poss	5	PRON	MAI	NN	Right	1	PRP$	1.0	1.0	29.1	0.1	7.36435e-05	2.6	1.6	2.8	0.31140209758	243.726233489	29.1	21.7	0.4	0.0	0.0	12.5	0.7	0.0	163.514285714	14.0	0.45714285715	0.01403762663	29.1	12.5	0.0	4.0	3.0	15835.5	0.1	0.66428571428	0.0	0.0357142857	0.1	0.0	0.08571428571	0.1	0.12857142858	0.0
1652	MAI0491.png	5	email	dobj	3	NOUN	MAI	VBD	Left	>1	NN	-2.0	2.0	72.5	0.4	3.177e-07	2.6	1.6	2.8	0.31140209758	243.726233489	72.5	81.6	0.2	0.1	0.1	120.7	0.1	0.0	163.514285714	14.0	0.45714285715	0.0319336171	72.5	31.6	42.5	5.0	4.0	15836.5	0.4	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.1	0.12857142858	0.2
1653	MAI0491.png	6	and	cc	3	CONJ	MAI	VBD	Left	>1	CC	-3.0	3.0	30.0	0.2	0.0005374271	2.6	1.6	2.8	0.31140209758	243.726233489	30.0	31.6	0.2	0.0	0.0	31.7	0.4	0.0	163.514285714	14.0	0.45714285715	0.01249163602	30.0	0.0	0.0	3.0	5.0	15837.5	0.2	0.66428571428	0.0	0.0357142857	0.1	0.0	0.08571428571	0.0	0.12857142858	0.0
1654	MAI0491.png	7	I	nsubj	9	PRON	MAI	VBP	Right	>1	PRP	2.0	2.0	35.0	0.2	0.0161294194	2.6	1.6	2.8	0.31140209758	243.726233489	35.0	53.3	0.8	0.0	0.0	30.0	0.2	0.0	163.514285714	14.0	0.45714285715	0.00914029953	35.0	0.0	0.0	1.0	6.0	15838.5	0.2	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.0	0.12857142858	0.0
1655	MAI0491.png	8	certainly	advmod	9	ADV	MAI	VBP	Right	1	RB	1.0	1.0	183.2	0.8	3.574e-07	2.6	1.6	2.8	0.31140209758	243.726233489	214.9	195.7	0.7	0.3	0.1	153.3	0.2	0.4	163.514285714	14.0	0.45714285715	0.116153895	246.6	47.5	72.4	9.0	7.0	15839.5	1.2	0.66428571428	0.2	0.0357142857	0.1	0.0	0.08571428571	0.2	0.12857142858	0.3
1656	MAI0491.png	9	concur	conj	3	VERB	MAI	VBD	Left	>1	VBP	-6.0	6.0	163.2	0.7	2.65e-08	2.6	1.6	2.8	0.31140209758	243.726233489	221.333333333	184.0	0.6	0.0	0.0	144.9	0.8	0.4	163.514285714	14.0	0.45714285715	0.12645703082	293.9	61.6	0.0	6.0	8.0	15840.5	1.2	0.66428571428	0.1	0.0357142857	0.1	0.2	0.08571428571	0.4	0.12857142858	0.0
1657	MAI0491.png	10	with	prep	9	ADP	MAI	VBP	Left	1	IN	-1.0	1.0	98.3	0.6	1.456e-07	2.6	1.6	2.8	0.31140209758	243.726233489	145.166666667	139.9	0.7	0.0	0.0	134.9	0.7	0.3	163.514285714	14.0	0.45714285715	0.07596730657	202.3	60.0	25.8	4.0	9.0	15841.5	1.0	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.3	0.12857142858	0.2
1658	MAI0491.png	11	Jeff	nsubj	12	NOUN	MAI	VBG	Right	1	NNP	1.0	1.0	184.8	0.7	1.2973e-06	2.6	1.6	2.8	0.31140209758	243.726233489	202.7	141.5	1.0	0.0	0.1	180.7	0.6	0.1	163.514285714	14.0	0.45714285715	0.1061992601	220.6	76.6	34.1	4.0	10.0	15842.5	0.8	0.66428571428	0.1	0.0357142857	0.0	0.0	0.08571428571	0.2	0.12857142858	0.1
1659	MAI0491.png	12	making	pcomp	10	VERB	MAI	IN	Left	>1	VBG	-2.0	2.0	224.9	1.0	8.4989e-06	2.6	1.6	2.8	0.31140209758	243.726233489	353.85	386.4	0.3	0.1	0.0	268.9	0.7	0.6	163.514285714	14.0	0.45714285715	0.23519863974	552.9	0.0	96.7	6.0	11.0	15843.5	2.1	0.66428571428	0.1	0.0357142857	0.0	0.7	0.08571428571	0.0	0.12857142858	0.6
1660	MAI0491.png	13	the	det	14	DET	MAI	NN	Right	1	DT	1.0	1.0	46.6	0.3	7.94e-08	2.6	1.6	2.8	0.31140209758	243.726233489	88.3666666667	118.2	0.2	0.0	0.1	70.7	1.0	0.2	163.514285714	14.0	0.45714285715	0.11029106957	149.0	0.0	25.0	3.0	12.0	15844.5	0.6	0.66428571428	0.0	0.0357142857	0.0	0.3	0.08571428571	0.0	0.12857142858	0.1
1661	MAI0491.png	14	call	dobj	12	NOUN	MAI	VBG	Left	>1	NN	-2.0	2.0	130.8	0.2	0.0006876795	2.6	1.6	2.8	0.31140209758	243.726233489	201.15	35.8	0.0	0.0	0.0	40.8	0.3	0.1	163.514285714	14.0	0.45714285715	0.05508415519	217.4	0.0	50.8	4.0	13.0	15845.5	0.3	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.0	0.12857142858	0.1
1662	MAI0491.png	15	.	punct	3	.	MAI	VBD	Left	>1	.	-12.0	12.0	0.0	0.0	0.0426665265	2.6	1.6	2.8	0.31140209758	243.726233489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.514285714	14.0	0.45714285715	0.0	0.0	0.0	0.0	1.0	14.0	15846.5	0.0	0.66428571428	0.0	0.0357142857	0.0	0.0	0.08571428571	0.0	0.12857142858	0.0
1663	HDL0049.png	1	Hospital	nn	2	NOUN	HDL	NN	Right	1	NN	1.0	1.0	225.0	0.9	4.02438e-05	2.6	1.6	1.9	-0.43001380962	225.311948052	258.3	206.7	0.8	0.2	0.5	186.7	0.0	0.4	386.68	5.0	0.74	0.2095693657	291.6	102.5	0.0	8.0	0.0	15737.5	1.3	1.6	0.0	0.0	0.0	0.4	0.38	0.8	0.4	0.0
1664	HDL0049.png	2	Regulation	nsubj	3	NOUN	HDL	VBZ	Right	1	NN	1.0	1.0	120.0	0.8	1.10538e-05	2.6	1.6	1.9	-0.43001380962	225.311948052	269.975	199.2	0.7	0.2	0.4	208.3	0.9	0.8	386.68	5.0	0.74	0.20125287194	473.1	185.6	63.3	10.0	1.0	15738.5	2.2	1.6	0.0	0.0	0.0	0.4	0.38	0.7	0.4	0.5
1665	HDL0049.png	3	Sparks	root	0	VERB	HDL	ROOT	root	1	VBZ	0.0	0.0	150.8	0.7	8.605e-07	2.6	1.6	1.9	-0.43001380962	225.311948052	213.841666667	206.5	0.9	0.3	0.0	183.3	0.8	0.5	386.68	5.0	0.74	0.12428171342	300.1	95.8	50.8	6.0	2.0	15739.5	1.5	1.6	0.0	0.0	0.0	0.1	0.38	0.3	0.4	0.4
1666	HDL0049.png	4	Kentucky	nn	5	NOUN	HDL	NN	Right	1	NNP	1.0	1.0	240.6	0.9	3.97e-08	2.6	1.6	1.9	-0.43001380962	225.311948052	424.466666667	233.2	0.4	0.3	0.1	212.5	0.7	0.8	386.68	5.0	0.74	0.39879029307	691.2	64.1	188.1	8.0	3.0	15740.5	2.4	1.6	0.0	0.0	0.0	0.9	0.38	0.2	0.4	0.7
1667	HDL0049.png	5	Feud	dobj	3	NOUN	HDL	VBZ	Left	>1	NN	-2.0	2.0	114.1	0.4	3.97e-08	2.6	1.6	1.9	-0.43001380962	225.311948052	145.75	95.8	0.0	0.0	0.0	84.1	0.9	0.2	386.68	5.0	0.74	0.06610575591	177.4	0.0	82.5	4.0	4.0	15741.5	0.6	1.6	0.0	0.0	0.0	0.1	0.38	0.0	0.4	0.4
1668	HDL0072.png	1	Rochester	nn	4	NOUN	HDL	NNP	Right	>1	NNP	3.0	3.0	196.5	0.8	1.324e-07	2.6	1.6	1.2	-1.02028036808	237.851904762	249.051666667	168.2	0.9	0.1	0.7	137.6	0.0	0.2	422.475	4.0	0.8	0.1904479497	390.6	315.0	0.0	9.0	0.0	15687.5	1.4	1.55	0.0	0.0	0.0	0.2	0.225	1.1	0.425	0.0
1669	HDL0072.png	2	Community	nn	4	NOUN	HDL	NNP	Right	>1	NNP	2.0	2.0	207.6	0.9	1.49193e-05	2.6	1.6	1.2	-1.02028036808	237.851904762	353.368730159	293.1	0.9	0.7	0.1	263.9	0.8	0.6	422.475	4.0	0.8	0.27827178627	606.5	148.2	125.9	9.0	1.0	15688.5	2.4	1.55	0.0	0.0	0.0	0.2	0.225	0.5	0.425	1.0
1670	HDL0072.png	3	Savings	nn	4	NOUN	HDL	NNP	Right	1	NNP	1.0	1.0	240.7	0.9	1.32e-08	2.6	1.6	1.2	-1.02028036808	237.851904762	332.31	156.6	0.6	0.2	0.1	210.6	0.9	0.4	422.475	4.0	0.8	0.37766665298	473.9	41.6	45.8	7.0	2.0	15689.5	1.7	1.55	0.0	0.0	0.0	0.5	0.225	0.1	0.425	0.4
1671	HDL0072.png	4	Bank	root	0	NOUN	HDL	ROOT	root	1	NNP	0.0	0.0	203.1	0.6	1.8666e-06	2.6	1.6	1.2	-1.02028036808	237.851904762	211.0	89.2	0.0	0.0	0.0	165.7	0.9	0.1	422.475	4.0	0.8	0.15361361104	218.9	0.0	97.4	4.0	3.0	15690.5	0.7	1.55	0.0	0.0	0.0	0.0	0.225	0.0	0.425	0.3
1672	HDL0072.png	5	--	punct	4	.	HDL	NNP	Left	1	:	-1.0	1.0	0.0	0.0	0.0034254244	2.6	1.6	1.2	-1.02028036808	237.851904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	422.475	4.0	0.8	0.0	0.0	0.0	0.0	2.0	4.0	15691.5	0.0	1.55	0.0	0.0	0.0	0.0	0.225	0.0	0.425	0.0
1673	TWI0063.png	1	Does	aux	4	VERB	TWI	VB	Right	>1	VBZ	3.0	3.0	61.6	0.3	7.506e-06	2.6	1.6	2.8	0.30967644471	239.434161011	72.4	65.7	0.8	0.1	0.1	88.3	0.0	0.1	248.75	10.0	0.62	0.02565311551	83.2	43.3	0.0	4.0	0.0	15599.0	0.4	0.98	0.0	0.02	0.0	0.1	0.11	0.2	0.25	0.0
1674	TWI0063.png	2	anyone	nsubj	4	NOUN	TWI	VB	Right	>1	NN	2.0	2.0	144.0	0.8	1.32e-08	2.6	1.6	2.8	0.30967644471	239.434161011	150.65	146.4	0.6	0.2	0.6	203.1	0.3	0.1	248.75	10.0	0.62	0.09290172999	157.3	114.9	12.5	6.0	1.0	15600.0	0.9	0.98	0.0	0.02	0.0	0.1	0.11	0.4	0.25	0.1
1675	TWI0063.png	3	really	advmod	4	ADV	TWI	VB	Right	1	RB	1.0	1.0	139.0	0.6	1.32e-08	2.6	1.6	2.8	0.30967644471	239.434161011	145.65	114.1	0.9	0.4	0.1	124.9	0.8	0.1	248.75	10.0	0.62	0.10401133331	152.3	29.1	82.4	6.0	2.0	15601.0	0.7	0.98	0.0	0.02	0.1	0.0	0.11	0.2	0.25	0.3
1676	TWI0063.png	4	think	root	0	VERB	TWI	ROOT	root	1	VB	0.0	0.0	172.2	0.9	1.32e-08	2.6	1.6	2.8	0.30967644471	239.434161011	172.2	219.7	0.1	0.2	0.1	188.1	0.6	0.0	248.75	10.0	0.62	0.11270780521	172.2	19.2	51.6	5.0	3.0	15602.0	0.9	0.98	0.0	0.02	0.0	0.0	0.11	0.1	0.25	0.3
1677	TWI0063.png	5	a	det	7	DET	TWI	NNP	Right	>1	DT	2.0	2.0	23.3	0.1	0.0171776385	2.6	1.6	2.8	0.30967644471	239.434161011	23.3	20.0	0.8	0.0	0.0	15.8	0.9	0.0	248.75	10.0	0.62	0.00653943306	23.3	0.0	0.0	1.0	4.0	15603.0	0.1	0.98	0.0	0.02	0.0	0.0	0.11	0.0	0.25	0.0
1678	TWI0063.png	6	big-screen	amod	7	ADJ	TWI	NNP	Right	1	JJ	1.0	1.0	189.0	0.8	0.0	2.6	1.6	2.8	0.30967644471	239.434161011	317.708333333	218.8	0.4	0.0	0.1	224.0	0.1	0.6	248.75	10.0	0.62	0.1595531268	465.6	183.2	19.2	10.0	5.0	15604.0	1.7	0.98	0.0	0.02	0.1	0.4	0.11	0.5	0.25	0.1
1679	TWI0063.png	7	Kindle	nsubj	9	NOUN	TWI	VB	Right	>1	NNP	2.0	2.0	94.9	0.4	2.78e-07	2.6	1.6	2.8	0.30967644471	239.434161011	144.45	84.1	0.6	0.0	0.0	136.6	0.8	0.3	248.75	10.0	0.62	0.05423744078	194.0	15.8	14.2	6.0	6.0	15605.0	0.7	0.98	0.0	0.02	0.0	0.0	0.11	0.1	0.25	0.1
1680	TWI0063.png	8	can	aux	9	VERB	TWI	VB	Right	1	MD	1.0	1.0	109.8	0.6	2.65e-08	2.6	1.6	2.8	0.30967644471	239.434161011	159.55	191.6	0.7	0.0	0.0	155.7	0.4	0.4	248.75	10.0	0.62	0.08341009477	215.4	124.1	40.8	3.0	7.0	15606.0	1.1	0.98	0.0	0.02	0.0	0.0	0.11	0.5	0.25	0.2
1681	TWI0063.png	9	save	ccomp	4	VERB	TWI	VB	Left	>1	VB	-5.0	5.0	170.7	0.7	9.36066e-05	2.6	1.6	2.8	0.30967644471	239.434161011	310.866666667	229.7	0.7	0.1	0.0	198.0	0.6	0.5	248.75	10.0	0.62	0.16202350044	502.1	83.2	214.9	4.0	8.0	15607.0	1.6	0.98	0.2	0.02	0.0	0.3	0.11	0.4	0.25	0.7
1682	TWI0063.png	10	newspapers	dobj	9	NOUN	TWI	VB	Left	1	NNS	-1.0	1.0	185.6	0.7	6.619e-07	2.6	1.6	2.8	0.30967644471	239.434161011	282.125	196.4	0.2	0.0	0.0	199.7	0.7	0.4	248.75	10.0	0.62	0.16526002696	416.4	36.6	132.3	10.0	9.0	15608.0	1.4	0.98	0.0	0.02	0.0	0.2	0.11	0.1	0.25	0.5
1683	TWI0063.png	11	?	punct	4	.	TWI	VB	Left	>1	.	-7.0	7.0	40.0	0.1	0.0037077269	2.6	1.6	2.8	0.30967644471	239.434161011	40.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	248.75	10.0	0.62	0.00838398659	40.0	0.0	0.0	1.0	10.0	15609.0	0.1	0.98	0.0	0.02	0.0	0.0	0.11	0.0	0.25	0.0
1684	TWI0063.png	12	:	punct	4	.	TWI	VB	Left	>1	:	-8.0	8.0	65.7	0.2	0.0058601359	2.6	1.6	2.8	0.30967644471	239.434161011	65.7	53.3	0.0	0.0	0.0	74.2	0.0	0.0	248.75	10.0	0.62	0.02531840655	65.7	0.0	65.7	1.0	11.0	15610.0	0.2	0.98	0.0	0.02	0.0	0.0	0.11	0.0	0.25	0.2
1685	WBL0444.png	1	I	nsubj	4	PRON	WBL	VBG	Right	>1	PRP	3.0	3.0	0.0	0.0	0.0161294194	2.6	1.6	2.1	-0.25129145568	279.298095238	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	267.52	5.0	0.52	0.0	0.0	0.0	0.0	1.0	0.0	15512.0	0.0	0.96	0.0	0.0	0.0	0.0	0.28	0.0	0.28	0.0
1686	WBL0444.png	2	'm	aux	4	VERB	WBL	VBG	Right	>1	VBP	2.0	2.0	96.6	0.5	0.0007266922	2.6	1.6	2.1	-0.25129145568	279.298095238	96.6	82.5	0.6	0.0	0.3	97.5	0.0	0.0	267.52	5.0	0.52	0.07325282221	96.6	97.5	0.0	2.0	1.0	15513.0	0.5	0.96	0.0	0.0	0.0	0.0	0.28	0.5	0.28	0.0
1687	WBL0444.png	3	just	advmod	4	ADV	WBL	VBG	Right	1	RB	1.0	1.0	115.0	0.6	1.91555e-05	2.6	1.6	2.1	-0.25129145568	279.298095238	132.1	130.0	1.0	0.2	0.5	90.8	0.5	0.2	267.52	5.0	0.52	0.13285657808	149.2	58.3	31.7	4.0	2.0	15514.0	0.8	0.96	0.0	0.0	0.0	0.1	0.28	0.4	0.28	0.2
1688	WBL0444.png	4	speculating	root	0	VERB	WBL	ROOT	root	1	VBG	0.0	0.0	171.6	1.0	1.2179e-06	2.6	1.6	2.1	-0.25129145568	279.298095238	403.975	540.5	0.5	0.7	0.2	248.8	0.6	1.0	267.52	5.0	0.52	0.58853742113	758.8	138.1	105.8	11.0	3.0	15515.0	2.7	0.96	0.0	0.0	0.0	1.3	0.28	0.5	0.28	0.7
1689	WBL0444.png	5	now	advmod	4	ADV	WBL	VBG	Left	1	RB	-1.0	1.0	179.0	0.5	0.0008549826	2.6	1.6	2.1	-0.25129145568	279.298095238	268.05	123.2	0.0	0.1	0.0	104.2	1.0	0.3	267.52	5.0	0.52	0.20535317857	333.0	0.0	109.0	3.0	4.0	15516.0	0.8	0.96	0.0	0.0	0.0	0.0	0.28	0.0	0.28	0.5
1690	WBL0444.png	6	.	punct	4	.	WBL	VBG	Left	>1	.	-2.0	2.0	0.0	0.0	0.0426665265	2.6	1.6	2.1	-0.25129145568	279.298095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.52	5.0	0.52	0.0	0.0	0.0	0.0	1.0	5.0	15517.0	0.0	0.96	0.0	0.0	0.0	0.0	0.28	0.0	0.28	0.0
1691	TWI0073.png	1	BACK	root	0	ADV	TWI	ROOT	root	1	RB	0.0	0.0	133.333333333	0.666666666667	0.0011417993	2.55555555556	1.77777777778	1.33333333333	-0.886075486678	293.400925926	147.222222222	144.333333333	0.555555555556	0.222222222222	0.333333333333	119.444444444	0.0	0.222222222222	371.333333333	4.0	0.75	0.148835966022	161.111111111	62.1111111111	0.0	4.0	0.0	15460.0	0.888888888889	1.27777777778	0.0	0.0	0.0	0.222222222222	0.333333333333	0.444444444444	0.277777777778	0.0
1692	TWI0073.png	2	TO	prep	1	PRT	TWI	RB	Left	1	TO	-1.0	1.0	139.666666667	0.555555555556	2.65e-08	2.55555555556	1.77777777778	1.33333333333	-0.886075486678	293.400925926	150.333333333	186.0	0.888888888889	0.222222222222	0.222222222222	189.777777778	0.666666666667	0.111111111111	371.333333333	4.0	0.75	0.103934527578	161.0	135.111111111	21.3333333333	2.0	1.0	15461.0	0.666666666667	1.27777777778	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.277777777778	0.111111111111
1693	TWI0073.png	3	NAIL	nn	4	NOUN	TWI	NN	Right	1	NN	1.0	1.0	199.888888889	0.888888888889	3.667e-06	2.55555555556	1.77777777778	1.33333333333	-0.886075486678	293.400925926	260.055555556	282.333333333	0.888888888889	0.111111111111	0.444444444444	198.0	0.555555555556	0.444444444444	371.333333333	4.0	0.75	0.272009798411	320.222222222	61.1111111111	27.7777777778	4.0	2.0	15462.0	1.33333333333	1.27777777778	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.277777777778	0.222222222222
1694	TWI0073.png	4	BUSINESS	pobj	2	NOUN	TWI	TO	Left	>1	NN	-2.0	2.0	301.777777778	0.888888888889	0.0011621065	2.55555555556	1.77777777778	1.33333333333	-0.886075486678	293.400925926	502.824074074	278.555555556	0.0	0.444444444444	0.0	246.111111111	0.888888888889	0.666666666667	371.333333333	4.0	0.75	0.475219707989	843.0	0.0	196.222222222	8.0	3.0	15463.0	2.22222222222	1.27777777778	0.0	0.0	0.0	1.11111111111	0.333333333333	0.0	0.277777777778	0.777777777778
1695	TWI0073.png	5	...	punct	1	.	TWI	RB	Left	>1	:	-4.0	4.0	0.0	0.0	0.0017479322	2.55555555556	1.77777777778	1.33333333333	-0.886075486678	293.400925926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371.333333333	4.0	0.75	0.0	0.0	0.0	0.0	3.0	4.0	15464.0	0.0	1.27777777778	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.277777777778	0.0
1696	MAI0506.png	1	Thank	root	0	VERB	MAI	ROOT	root	1	VBP	0.0	0.0	75.8888888889	0.444444444444	1.45487e-05	2.55555555556	1.77777777778	1.55555555556	-0.724928704456	330.713756614	83.2777777778	118.333333333	0.888888888889	0.222222222222	0.333333333333	81.3333333333	0.0	0.111111111111	324.4	5.0	0.666666666667	0.0436461858556	90.6666666667	35.1111111111	0.0	5.0	0.0	15410.0	0.555555555556	0.933333333333	0.0	0.0222222222222	0.0	0.111111111111	0.155555555556	0.222222222222	0.222222222222	0.0
1697	MAI0506.png	2	you	dobj	1	PRON	MAI	VBP	Left	1	PRP	-1.0	1.0	210.0	0.888888888889	0.0008940218	2.55555555556	1.77777777778	1.55555555556	-0.724928704456	330.713756614	226.166666667	328.555555556	0.444444444444	0.333333333333	0.111111111111	330.333333333	0.444444444444	0.111111111111	324.4	5.0	0.666666666667	0.257556396811	242.333333333	211.0	0.0	3.0	1.0	15411.0	1.0	0.933333333333	0.0	0.0222222222222	0.111111111111	0.111111111111	0.155555555556	0.444444444444	0.222222222222	0.0
1698	MAI0506.png	3	for	prep	1	ADP	MAI	VBP	Left	>1	IN	-2.0	2.0	76.7777777778	0.444444444444	0.0088085519	2.55555555556	1.77777777778	1.55555555556	-0.724928704456	330.713756614	99.0	108.222222222	0.777777777778	0.222222222222	0.111111111111	113.0	0.888888888889	0.111111111111	324.4	5.0	0.666666666667	0.0541302414222	121.222222222	39.8888888889	36.1111111111	3.0	2.0	15412.0	0.555555555556	0.933333333333	0.0	0.0222222222222	0.0	0.0	0.155555555556	0.222222222222	0.222222222222	0.222222222222
1699	MAI0506.png	4	you	dep	5	PRON	MAI	NN	Right	1	PRP	1.0	1.0	272.0	0.777777777778	0.0008940218	2.55555555556	1.77777777778	1.55555555556	-0.724928704456	330.713756614	359.759259259	522.888888889	0.777777777778	0.0	0.111111111111	198.0	0.444444444444	0.222222222222	324.4	5.0	0.666666666667	0.224877310222	468.222222222	43.4444444444	103.666666667	3.0	3.0	15413.0	1.11111111111	0.933333333333	0.0	0.0222222222222	0.0	0.0	0.155555555556	0.222222222222	0.222222222222	0.333333333333
1700	MAI0506.png	5	patience	pobj	3	NOUN	MAI	IN	Left	>1	NN	-2.0	2.0	343.444444444	0.777777777778	9.399e-07	2.55555555556	1.77777777778	1.55555555556	-0.724928704456	330.713756614	523.509259259	276.555555556	0.0	0.222222222222	0.222222222222	400.666666667	0.777777777778	0.444444444444	324.4	5.0	0.666666666667	0.419789865678	699.555555556	0.0	149.777777778	8.0	4.0	15414.0	1.44444444444	0.933333333333	0.111111111111	0.0222222222222	0.0	0.555555555556	0.155555555556	0.0	0.222222222222	0.555555555556
1701	MAI0506.png	6	.	punct	1	.	MAI	VBP	Left	>1	.	-5.0	5.0	0.0	0.0	0.0426665265	2.55555555556	1.77777777778	1.55555555556	-0.724928704456	330.713756614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.4	5.0	0.666666666667	0.0	0.0	0.0	0.0	1.0	5.0	15415.0	0.0	0.933333333333	0.0	0.0222222222222	0.0	0.0	0.155555555556	0.0	0.222222222222	0.0
1702	WBL0365.png	1	John	nn	2	NOUN	WBL	NNP	Right	1	NNP	1.0	1.0	100.0	0.5	3.4684e-06	2.6	1.6	1.2	-0.99631654398	294.487598039	142.983333333	239.0	0.9	0.1	0.5	105.0	0.0	0.2	475.3	4.0	0.775	0.07958654062	204.0	154.1	0.0	4.0	0.0	15358.5	0.9	1.5	0.0	0.025	0.1	0.1	0.25	0.7	0.4	0.0
1703	WBL0365.png	2	Balance	root	0	NOUN	WBL	ROOT	root	1	NNP	0.0	0.0	198.9	0.9	4.0641e-06	2.6	1.6	1.2	-0.99631654398	294.487598039	364.125	234.7	0.8	0.5	0.4	244.9	0.5	0.7	475.3	4.0	0.775	0.3299473452	645.4	236.6	105.0	7.0	1.0	15359.5	2.2	1.5	0.0	0.025	0.0	0.4	0.25	0.7	0.4	0.7
